Order_ID,Order_Date,State,Region,Product,Category,Customer_Type,Quantity,Unit_Price,Sales,Profit,Discount_%,Payment_Mode
72062,19-02-2023,Indiana,Central,Laptop,Electronics,Corporate,9,15474,139266,20756,5.44,Net Banking
72063,11-02-2023,Maryland,East,Headphones,Accessories,Corporate,5,33370,166850,38476,8.85,Credit Card
72064,10-09-2023,Virginia,East,Mouse,Accessories,Online,3,21222,63666,663,29.02,Net Banking
72065,18-03-2023,California,West,Laptop,Electronics,Corporate,9,18005,162045,19198,11.95,Net Banking
72066,29-03-2023,Pennsylvania,East,Mouse,Accessories,Retail,5,10967,54835,-2427,24.95,Debit Card
72067,28-10-2023,Florida,South,Mouse,Accessories,Retail,2,5899,11798,659,3.65,UPI
72068,12-06-2023,Maryland,East,Laptop,Electronics,Corporate,11,44535,489885,10046,21.82,Net Banking
72069,10-02-2023,Texas,South,Mouse,Accessories,Online,1,553,553,-21,23.32,Net Banking
72070,15-05-2023,Arizona,West,Tablet,Electronics,Corporate,2,32771,65542,2116,11.02,Debit Card
72071,30-05-2023,Florida,South,Monitor,Electronics,Online,2,8177,16354,164,15.62,Debit Card
72072,11-05-2023,Maryland,East,Laptop,Electronics,Retail,7,677,4739,-231,2.47,UPI
72073,30-07-2023,Ohio,Central,Headphones,Accessories,Retail,11,36420,400620,36079,18.91,Debit Card
72074,24-01-2023,Arizona,West,Mouse,Accessories,Retail,9,44121,397089,28121,19.78,Debit Card
72075,22-09-2023,North Carolina,South,Monitor,Electronics,Corporate,11,12589,138479,39444,12.29,Net Banking
72076,10-09-2023,Georgia,South,Tablet,Electronics,Online,1,30166,30166,8148,10.72,Net Banking
72077,30-01-2023,Maryland,East,Keyboard,Accessories,Retail,11,7583,83413,22746,26.79,Net Banking
72078,04-06-2023,Massachusetts,East,Headphones,Accessories,Corporate,2,58849,117698,34590,17.51,Credit Card
72079,01-12-2023,Virginia,East,Mobile,Electronics,Online,4,26734,106936,25623,15.95,UPI
72080,14-02-2023,Wisconsin,Central,Headphones,Accessories,Retail,7,24673,172711,35870,21.13,Net Banking
72081,07-02-2023,Virginia,East,Tablet,Electronics,Retail,10,12242,122420,32411,14.03,Credit Card
72082,13-04-2023,Virginia,East,Headphones,Accessories,Retail,6,48214,289284,15981,17.28,Credit Card
72083,01-09-2023,Georgia,South,Monitor,Electronics,Corporate,4,13861,55444,1777,26.21,Credit Card
72084,15-02-2023,North Carolina,South,Headphones,Accessories,Corporate,6,28644,171864,26385,14.74,UPI
72085,21-05-2023,Pennsylvania,East,Tablet,Electronics,Corporate,2,35075,70150,-849,24.29,Credit Card
72086,24-03-2023,Georgia,South,Mobile,Electronics,Corporate,2,44357,88714,13389,8.89,Net Banking
72087,23-06-2023,California,West,Keyboard,Accessories,Corporate,10,18958,189580,49015,13.77,Credit Card
72088,04-01-2023,New York,East,Mobile,Electronics,Corporate,1,3880,3880,896,9.05,Credit Card
72089,21-03-2023,Tennessee,South,Mouse,Accessories,Retail,10,56498,564980,37701,7.25,Debit Card
72090,30-06-2023,Pennsylvania,East,Mobile,Electronics,Corporate,8,10396,83168,20663,18.56,Net Banking
72091,18-01-2023,Pennsylvania,East,Monitor,Electronics,Retail,3,2920,8760,2303,27.21,Credit Card
72092,04-05-2023,Texas,South,Headphones,Accessories,Retail,1,10482,10482,1134,10.28,UPI
72093,06-03-2023,New Jersey,East,Headphones,Accessories,Corporate,6,15985,95910,3534,10.99,Net Banking
72094,06-04-2023,Tennessee,South,Headphones,Accessories,Retail,11,27585,303435,22969,20.59,Debit Card
72095,24-11-2023,Massachusetts,East,Laptop,Electronics,Retail,11,5130,56430,1775,6.23,UPI
72096,29-03-2023,Tennessee,South,Tablet,Electronics,Retail,3,57040,171120,25890,16.03,Net Banking
72097,24-06-2023,Texas,South,Monitor,Electronics,Corporate,11,9368,103048,17150,13.6,Debit Card
72098,07-08-2023,Illinois,Central,Keyboard,Accessories,Retail,4,5705,22820,2922,29.16,Net Banking
72099,22-08-2023,Washington,West,Mouse,Accessories,Online,5,9751,48755,3480,0.17,UPI
72100,16-12-2023,North Carolina,South,Mouse,Accessories,Corporate,3,26383,79149,515,13.21,Net Banking
72101,13-04-2023,Michigan,Central,Headphones,Accessories,Retail,10,4420,44200,1006,25.72,Net Banking
72102,22-12-2023,New York,East,Mouse,Accessories,Corporate,6,45519,273114,30486,28.03,UPI
72103,27-11-2023,Virginia,East,Keyboard,Accessories,Retail,2,51362,102724,25289,21.03,Debit Card
72104,11-05-2023,Ohio,Central,Mobile,Electronics,Retail,5,55984,279920,65043,8.5,UPI
72105,04-03-2023,Maryland,East,Tablet,Electronics,Corporate,4,46154,184616,5262,4.7,Net Banking
72106,30-04-2023,Georgia,South,Monitor,Electronics,Retail,3,25260,75780,-2169,11.55,Debit Card
72107,15-02-2023,Illinois,Central,Mouse,Accessories,Retail,7,58189,407323,96883,23.98,Debit Card
72108,19-01-2023,Illinois,Central,Keyboard,Accessories,Retail,5,15314,76570,10232,8.82,Credit Card
72109,09-12-2023,Virginia,East,Headphones,Accessories,Corporate,6,27262,163572,32917,20.58,UPI
72110,05-11-2023,Virginia,East,Tablet,Electronics,Corporate,10,31987,319870,19274,2.85,Credit Card
72111,22-06-2023,Michigan,Central,Mobile,Electronics,Online,6,7072,42432,9715,11.18,Net Banking
72112,07-04-2023,Virginia,East,Mobile,Electronics,Retail,9,23111,207999,43850,21.23,UPI
72113,12-08-2023,Washington,West,Mobile,Electronics,Retail,8,32042,256336,25332,0.18,Net Banking
72114,07-10-2023,Georgia,South,Headphones,Accessories,Corporate,3,39177,117531,461,29.58,Net Banking
72115,21-01-2023,Tennessee,South,Keyboard,Accessories,Corporate,2,39864,79728,3765,7.27,UPI
72116,09-10-2023,Texas,South,Keyboard,Accessories,Corporate,1,41953,41953,8079,23.56,Debit Card
72117,15-07-2023,Virginia,East,Keyboard,Accessories,Retail,6,44033,264198,27037,9.33,Credit Card
72118,13-03-2023,Maryland,East,Headphones,Accessories,Retail,5,37313,186565,33170,17.51,Credit Card
72119,27-10-2023,New Jersey,East,Keyboard,Accessories,Retail,10,46705,467050,11525,10.1,Credit Card
72120,04-03-2023,Texas,South,Keyboard,Accessories,Online,1,3308,3308,-39,22.61,UPI
72121,03-12-2023,North Carolina,South,Mobile,Electronics,Retail,8,9194,73552,12714,24.32,UPI
72122,23-07-2023,New Jersey,East,Keyboard,Accessories,Corporate,11,9759,107349,-4382,13.53,Debit Card
72123,01-02-2023,California,West,Mouse,Accessories,Online,2,21308,42616,3295,20.84,Net Banking
72124,17-01-2023,Maryland,East,Headphones,Accessories,Corporate,2,4213,8426,1663,23.7,Debit Card
72125,22-10-2023,Massachusetts,East,Tablet,Electronics,Retail,8,59137,473096,84543,28.51,Debit Card
72126,13-05-2023,Florida,South,Tablet,Electronics,Corporate,9,28717,258453,25248,23.47,Net Banking
72127,04-01-2023,Massachusetts,East,Monitor,Electronics,Retail,5,52880,264400,40686,26.28,Debit Card
72128,09-09-2023,Virginia,East,Mouse,Accessories,Online,5,55386,276930,38314,11.04,Debit Card
72129,01-12-2023,Missouri,Central,Keyboard,Accessories,Corporate,7,16476,115332,10719,29.46,UPI
72130,22-02-2023,Washington,West,Tablet,Electronics,Retail,9,37564,338076,-1577,28.96,UPI
72131,04-05-2023,Indiana,Central,Tablet,Electronics,Corporate,10,13480,134800,-4737,12.43,UPI
72132,25-01-2023,New Jersey,East,Headphones,Accessories,Retail,6,802,4812,250,21.26,Credit Card
72133,04-01-2023,New Jersey,East,Mouse,Accessories,Retail,3,5549,16647,992,15.29,Net Banking
72134,29-11-2023,Florida,South,Tablet,Electronics,Retail,3,54161,162483,26444,17.2,UPI
72135,12-03-2023,Michigan,Central,Tablet,Electronics,Retail,8,18313,146504,1221,13.31,UPI
72136,10-01-2023,Maryland,East,Tablet,Electronics,Corporate,10,50726,507260,39893,8.18,Net Banking
72137,20-04-2023,Arizona,West,Tablet,Electronics,Retail,5,16858,84290,-3296,27.15,UPI
72138,28-01-2023,Indiana,Central,Headphones,Accessories,Corporate,6,28752,172512,27255,2.41,UPI
72139,27-09-2023,Georgia,South,Keyboard,Accessories,Online,8,56217,449736,116426,28.08,UPI
72140,27-07-2023,Florida,South,Laptop,Electronics,Retail,11,26849,295339,78891,29.12,Net Banking
72141,21-03-2023,Illinois,Central,Mouse,Accessories,Retail,1,27032,27032,5931,14.98,Debit Card
72142,10-03-2023,North Carolina,South,Laptop,Electronics,Corporate,1,32304,32304,-849,12.72,Net Banking
72143,27-10-2023,Michigan,Central,Monitor,Electronics,Corporate,10,5189,51890,8759,19.13,UPI
72144,19-04-2023,Massachusetts,East,Tablet,Electronics,Retail,5,40068,200340,22703,21.22,UPI
72145,06-09-2023,Arizona,West,Monitor,Electronics,Online,3,36321,108963,11539,11.25,Credit Card
72146,21-05-2023,Washington,West,Keyboard,Accessories,Corporate,2,7086,14172,-110,25.83,Net Banking
72147,18-06-2023,Florida,South,Mouse,Accessories,Retail,9,29841,268569,40769,8.35,Net Banking
72148,02-08-2023,Florida,South,Laptop,Electronics,Retail,4,37096,148384,17094,8.84,Credit Card
72149,15-03-2023,Indiana,Central,Laptop,Electronics,Online,10,24332,243320,12835,5.84,Net Banking
72150,08-06-2023,Washington,West,Keyboard,Accessories,Retail,9,37599,338391,7056,6.4,UPI
72151,28-02-2023,Missouri,Central,Mouse,Accessories,Retail,1,2108,2108,344,18.85,Net Banking
72152,25-04-2023,Illinois,Central,Monitor,Electronics,Retail,6,50456,302736,57130,19.97,UPI
72153,12-11-2023,Florida,South,Laptop,Electronics,Corporate,9,2171,19539,5741,26.2,Net Banking
72154,06-02-2023,Indiana,Central,Mobile,Electronics,Corporate,9,21389,192501,6312,27.37,Net Banking
72155,05-09-2023,Missouri,Central,Mobile,Electronics,Online,5,4985,24925,2772,13.23,Debit Card
72156,29-05-2023,Washington,West,Mouse,Accessories,Retail,8,12310,98480,17895,19.66,Debit Card
72157,13-04-2023,Georgia,South,Mobile,Electronics,Corporate,2,55489,110978,23413,29.75,Credit Card
72158,15-06-2023,Massachusetts,East,Headphones,Accessories,Retail,1,19460,19460,611,17.06,Debit Card
72159,01-02-2023,Wisconsin,Central,Mouse,Accessories,Corporate,10,55324,553240,124702,14.38,Debit Card
72160,17-12-2023,Maryland,East,Keyboard,Accessories,Corporate,9,54854,493686,31716,9.35,UPI
72161,02-04-2023,Massachusetts,East,Tablet,Electronics,Corporate,1,50991,50991,9031,4.05,Credit Card
72162,05-01-2023,Washington,West,Laptop,Electronics,Online,8,21023,168184,42010,23.55,Debit Card
72163,04-10-2023,Illinois,Central,Headphones,Accessories,Retail,5,57633,288165,40923,1.67,Debit Card
72164,07-09-2023,Washington,West,Mobile,Electronics,Online,4,29059,116236,-403,3.53,Net Banking
72165,05-01-2023,California,West,Laptop,Electronics,Retail,4,35051,140204,41397,16.45,UPI
72166,13-04-2023,Tennessee,South,Headphones,Accessories,Corporate,9,34716,312444,55532,13.69,Net Banking
72167,29-04-2023,Texas,South,Mouse,Accessories,Corporate,8,8984,71872,6123,3.14,UPI
72168,25-09-2023,Georgia,South,Keyboard,Accessories,Retail,5,53999,269995,66319,9.04,Credit Card
72169,27-10-2023,New Jersey,East,Laptop,Electronics,Online,9,55773,501957,27335,21.07,UPI
72170,22-09-2023,Indiana,Central,Tablet,Electronics,Corporate,11,30100,331100,7061,18.64,Credit Card
72171,03-05-2023,Texas,South,Keyboard,Accessories,Online,1,55855,55855,9766,23.35,Credit Card
72172,17-09-2023,North Carolina,South,Mobile,Electronics,Online,8,44405,355240,35465,4.29,Net Banking
72173,14-10-2023,Pennsylvania,East,Tablet,Electronics,Retail,3,49033,147099,41972,9.22,Credit Card
72174,22-10-2023,Georgia,South,Laptop,Electronics,Corporate,6,50637,303822,74377,5.22,UPI
72175,19-07-2023,Washington,West,Keyboard,Accessories,Retail,11,21936,241296,-5685,0.3,Net Banking
72176,29-07-2023,Arizona,West,Tablet,Electronics,Corporate,5,10630,53150,680,26.36,Debit Card
72177,20-10-2023,Maryland,East,Keyboard,Accessories,Retail,3,31465,94395,3241,9.34,Debit Card
72178,24-03-2023,Florida,South,Monitor,Electronics,Corporate,7,41634,291438,-615,6.05,Credit Card
72179,10-01-2023,Illinois,Central,Tablet,Electronics,Corporate,9,3448,31032,-1085,20.33,UPI
72180,30-07-2023,Georgia,South,Keyboard,Accessories,Corporate,7,18216,127512,22590,23.4,Debit Card
72181,01-02-2023,Illinois,Central,Mouse,Accessories,Online,11,27355,300905,21867,0.78,Credit Card
72182,11-07-2023,Texas,South,Mouse,Accessories,Retail,11,51714,568854,87197,3.73,Debit Card
72183,20-12-2023,Virginia,East,Monitor,Electronics,Corporate,1,42418,42418,6022,7.09,Debit Card
72184,25-10-2023,Massachusetts,East,Mobile,Electronics,Retail,9,47035,423315,120482,13.63,Credit Card
72185,15-01-2023,Georgia,South,Headphones,Accessories,Corporate,5,45988,229940,66126,1.58,Net Banking
72186,05-11-2023,Missouri,Central,Headphones,Accessories,Retail,7,50527,353689,37102,11.29,Debit Card
72187,28-12-2023,North Carolina,South,Laptop,Electronics,Corporate,7,27871,195097,2493,10.74,Credit Card
72188,17-07-2023,Michigan,Central,Headphones,Accessories,Retail,1,353,353,8,14.37,UPI
72189,21-05-2023,Missouri,Central,Monitor,Electronics,Corporate,6,21329,127974,21809,7.63,Credit Card
72190,16-03-2023,Arizona,West,Tablet,Electronics,Online,2,17664,35328,273,16.53,Credit Card
72191,29-01-2023,Arizona,West,Keyboard,Accessories,Online,8,55469,443752,49412,18.43,Net Banking
72192,17-07-2023,Illinois,Central,Laptop,Electronics,Corporate,4,30290,121160,23935,29.01,Net Banking
72193,14-06-2023,Washington,West,Headphones,Accessories,Retail,8,31655,253240,63298,3.06,Credit Card
72194,31-12-2023,Georgia,South,Keyboard,Accessories,Corporate,8,56719,453752,97182,12.84,UPI
72195,15-12-2023,New York,East,Tablet,Electronics,Online,4,30241,120964,8302,6.22,Net Banking
72196,08-04-2023,Ohio,Central,Monitor,Electronics,Retail,6,48700,292200,33368,24.29,Net Banking
72197,06-04-2023,Illinois,Central,Keyboard,Accessories,Retail,10,41215,412150,74496,3.34,UPI
72198,24-04-2023,Florida,South,Monitor,Electronics,Retail,3,30323,90969,25202,4.75,Credit Card
72199,19-01-2023,Maryland,East,Mobile,Electronics,Corporate,1,24748,24748,2501,4.34,Net Banking
72200,03-09-2023,New Jersey,East,Mouse,Accessories,Retail,11,10769,118459,31786,1.94,Debit Card
72201,28-07-2023,North Carolina,South,Mobile,Electronics,Retail,5,22757,113785,23577,10.54,Credit Card
72202,22-01-2023,Missouri,Central,Tablet,Electronics,Corporate,4,30649,122596,36540,9.98,Net Banking
72203,03-04-2023,New Jersey,East,Keyboard,Accessories,Retail,8,45694,365552,-16627,9.52,Credit Card
72204,09-03-2023,New Jersey,East,Mobile,Electronics,Online,1,29024,29024,5640,24.65,Net Banking
72205,27-12-2023,Illinois,Central,Mobile,Electronics,Corporate,8,28181,225448,15625,11.51,UPI
72206,15-05-2023,Washington,West,Tablet,Electronics,Corporate,5,26172,130860,20200,5.81,Debit Card
72207,03-03-2023,Missouri,Central,Mobile,Electronics,Corporate,7,22173,155211,20495,29.24,Credit Card
72208,25-03-2023,Michigan,Central,Headphones,Accessories,Corporate,7,10727,75089,11687,4.43,Credit Card
72209,10-11-2023,North Carolina,South,Laptop,Electronics,Corporate,8,11165,89320,7664,18.94,Debit Card
72210,11-05-2023,Michigan,Central,Mouse,Accessories,Corporate,11,28632,314952,-11284,8.25,Net Banking
72211,09-05-2023,California,West,Laptop,Electronics,Corporate,8,40728,325824,47337,22.96,Net Banking
72212,03-12-2023,Ohio,Central,Tablet,Electronics,Corporate,2,56773,113546,-4895,2.64,Credit Card
72213,02-04-2023,Wisconsin,Central,Keyboard,Accessories,Retail,5,50754,253770,42364,4.79,UPI
72214,30-09-2023,Michigan,Central,Headphones,Accessories,Corporate,1,27093,27093,2895,13.99,Credit Card
72215,11-04-2023,Georgia,South,Monitor,Electronics,Online,10,58359,583590,138394,3.31,Credit Card
72216,29-07-2023,New Jersey,East,Monitor,Electronics,Retail,7,46345,324415,92653,16.13,Credit Card
72217,07-01-2023,Ohio,Central,Headphones,Accessories,Online,4,46138,184552,1643,24.07,Net Banking
72218,24-04-2023,Wisconsin,Central,Mouse,Accessories,Corporate,10,53983,539830,121409,22.62,Credit Card
72219,22-09-2023,Missouri,Central,Tablet,Electronics,Retail,8,29169,233352,47337,17.38,UPI
72220,15-10-2023,Tennessee,South,Keyboard,Accessories,Corporate,9,2463,22167,4605,15.78,Debit Card
72221,18-11-2023,Missouri,Central,Mobile,Electronics,Retail,7,25188,176316,-4487,7.82,UPI
72222,28-11-2023,Indiana,Central,Headphones,Accessories,Retail,3,55974,167922,26512,2.85,Net Banking
72223,03-10-2023,Florida,South,Tablet,Electronics,Retail,6,56403,338418,48805,15.74,UPI
72224,17-10-2023,Arizona,West,Mouse,Accessories,Retail,2,30931,61862,9703,19.64,Credit Card
72225,04-08-2023,Ohio,Central,Headphones,Accessories,Corporate,7,48301,338107,5692,2.63,Debit Card
72226,16-08-2023,Maryland,East,Keyboard,Accessories,Corporate,10,13752,137520,40050,28.83,Net Banking
72227,30-01-2023,New York,East,Mouse,Accessories,Retail,4,15251,61004,17916,5.08,Debit Card
72228,20-11-2023,Washington,West,Headphones,Accessories,Retail,7,51284,358988,93331,4.74,Net Banking
72229,16-02-2023,New York,East,Monitor,Electronics,Retail,9,6539,58851,0,15.23,UPI
72230,23-06-2023,Georgia,South,Headphones,Accessories,Online,8,27401,219208,61503,4.63,Debit Card
72231,26-06-2023,Texas,South,Laptop,Electronics,Corporate,9,40017,360153,24583,1.38,UPI
72232,07-06-2023,Texas,South,Monitor,Electronics,Corporate,4,59052,236208,34178,29.95,Debit Card
72233,24-06-2023,Georgia,South,Laptop,Electronics,Online,6,10821,64926,17881,6.26,Net Banking
72234,09-11-2023,Ohio,Central,Monitor,Electronics,Corporate,4,11949,47796,7369,14.43,Debit Card
72235,19-06-2023,Massachusetts,East,Headphones,Accessories,Corporate,11,24304,267344,-3655,2.77,UPI
72236,04-07-2023,Texas,South,Mobile,Electronics,Corporate,5,32337,161685,-4955,25.93,UPI
72237,27-03-2023,North Carolina,South,Monitor,Electronics,Retail,7,50668,354676,46824,14.48,Net Banking
72238,01-03-2023,Ohio,Central,Tablet,Electronics,Online,2,57455,114910,12888,1.88,Debit Card
72239,24-09-2023,Missouri,Central,Tablet,Electronics,Retail,9,16791,151119,35320,13.99,UPI
72240,24-02-2023,Texas,South,Tablet,Electronics,Online,9,28922,260298,52860,4.87,Debit Card
72241,17-03-2023,Michigan,Central,Tablet,Electronics,Retail,5,42828,214140,-7761,28.22,Credit Card
72242,27-06-2023,Wisconsin,Central,Mouse,Accessories,Retail,11,28042,308462,-10722,11.56,UPI
72243,11-01-2023,Ohio,Central,Tablet,Electronics,Corporate,10,11316,113160,-4530,11.17,UPI
72244,08-09-2023,Ohio,Central,Mobile,Electronics,Retail,5,4530,22650,2234,17.68,Debit Card
72245,09-06-2023,Tennessee,South,Tablet,Electronics,Retail,8,53540,428320,42220,9.74,Net Banking
72246,18-09-2023,Illinois,Central,Monitor,Electronics,Corporate,6,22993,137958,25869,4.52,Credit Card
72247,19-03-2023,Missouri,Central,Keyboard,Accessories,Retail,3,44876,134628,8848,20.38,Credit Card
72248,24-06-2023,Virginia,East,Headphones,Accessories,Retail,4,41750,167000,35139,28.08,Credit Card
72249,26-08-2023,Massachusetts,East,Monitor,Electronics,Retail,4,28868,115472,10397,25.39,UPI
72250,11-12-2023,Virginia,East,Headphones,Accessories,Retail,4,12216,48864,-276,24.93,Credit Card
72251,09-10-2023,Virginia,East,Laptop,Electronics,Corporate,11,10094,111034,21638,22.83,UPI
72252,12-11-2023,Maryland,East,Headphones,Accessories,Retail,10,58931,589310,135969,17.44,Net Banking
72253,15-05-2023,Texas,South,Laptop,Electronics,Corporate,6,29713,178278,14326,22.08,UPI
72254,12-11-2023,New York,East,Monitor,Electronics,Corporate,11,59304,652344,72419,13.89,Debit Card
72255,03-10-2023,Georgia,South,Headphones,Accessories,Retail,7,39569,276983,71357,12.81,UPI
72256,13-10-2023,Washington,West,Monitor,Electronics,Retail,8,41925,335400,-7635,12.22,Credit Card
72257,04-12-2023,Virginia,East,Headphones,Accessories,Online,1,5276,5276,-110,21.64,Credit Card
72258,10-02-2023,Georgia,South,Mobile,Electronics,Retail,8,40330,322640,-15821,25.29,Credit Card
